bench_version;nv_harness;codec;direction;image;alg;mode;threads;batch;note;frames;boundary;total_ms;ms_per_frame;fps;mb_s;out_kb;cr;gpu_mem_mb;gpu_avail_mb;power_w;j_per_frame;j_per_frame_net;energy_j_counter;j_per_frame_counter;j_per_frame_diff;cpu_s;cores;gpu;sdk;pcie_mb_s;wall_s;cmd
2026-08-31.3;02;nv;E;4k;irrev;latency;1;1;;226;no_h2d;1771.1;7.8367256637168135;127.6;3028;1244;19.5;20.48;23040.0;153.88904761904763;1.4677842599809097;1.3619163228116655;;;;2.125;0.9858162688238299;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25458;2.155574083328247;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 226 -discard
2026-08-31.3;02;nv;D;4k;irrev;latency;1;1;;463;no_d2h;2394.3;5.171274298056156;193.4;;;;20.48;23040.0;161.7352;0.88341202467595;0.8227846596791643;;;;2.515625;0.9947321496500529;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25463;2.528947114944458;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 463 -nodownload -discard
2026-08-31.3;02;nv;D;4k;irrev;latency;1;1;;463;no_d2h;2396.7;5.17645788336933;193.2;;;;20.48;23040.0;164.9328;0.9033598775843049;0.8425654599716371;;;;2.546875;1.0043217630025196;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25459;2.5359153747558594;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 463 -nodownload -discard
2026-08-31.3;02;nv;D;4k;irrev;latency;1;1;;463;no_d2h;2387.8;5.157235421166307;193.9;;;;20.48;23040.0;165.11440000000002;0.8986368838979668;0.8382268296226313;;;;2.515625;0.9983104606395612;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25422;2.5198824405670166;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 463 -nodownload -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;8;1;;907;all;6760.5;7.453693495038589;134.2;;;;194.56;23040.0;169.437;1.3305989842296568;1.2434326321816715;;;;53.84375;7.5594304873623415;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25461;7.12272572517395;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;8;1;;907;all;6760.2;7.453362734288864;134.2;;;;194.56;23040.0;169.2297142857143;1.3309752760067157;1.2436774750997959;;;;54.0;7.569951653294364;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25435;7.133466958999634;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;8;1;;907;all;6789.8;7.485997794928335;133.6;;;;194.56;23040.0;168.70563380281692;1.332008262834025;1.2443713097493172;;;;54.140625;7.560293310385;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25476;7.16118049621582;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;8;1;;1854;all;8934.8;4.819201725997842;207.5;;;;194.56;23040.0;172.3189010989011;0.8543797363136848;0.79934613164606;;;;30.1875;3.283971619491915;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25430;9.192375421524048;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;8;1;;1854;all;8893.5;4.796925566343042;208.5;;;;194.56;23040.0;172.88791208791207;0.8583068957995182;0.8032022888549234;;;;30.40625;3.303506456098324;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25449;9.204235076904297;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;8;1;;1854;all;8892.7;4.796494066882417;208.5;;;;194.56;23040.0;172.74355555555556;0.85422670313004;0.7993382204192642;;;;30.21875;3.29606279428221;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25476;9.168135404586792;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;8;2;;907;all;6057.0;6.67805953693495;149.7;;;;378.88;23040.0;176.3540625;1.2595243633736455;1.1802503143735381;;;;47.890625;7.393023960766018;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25456;6.477812767028809;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;8;2;;907;all;6129.0;6.757442116868798;148.0;;;;378.88;23040.0;175.63846153846154;1.278686895719083;1.1978788643278002;;;;48.3125;7.316571720396377;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25444;6.603160858154297;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;8;2;;907;all;6351.5;7.002756339581037;142.8;;;;378.88;23040.0;170.9376119402985;1.279488135186639;1.196405824375565;;;;50.515625;7.440803111851578;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25455;6.789001703262329;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;8;2;;1854;all;5853.5;3.15722761596548;316.7;;;;378.88;23040.0;210.83;0.7008561404816156;0.6639578359678725;;;;23.359375;3.7901379289882207;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25433;6.163199186325073;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;8;2;;1854;all;5835.7;3.1476267529665587;317.7;;;;378.88;23040.0;218.64754098360655;0.7270727845564895;0.6901628540140404;;;;24.109375;3.910595813921903;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25451;6.1651411056518555;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;8;2;;1854;all;5800.5;3.128640776699029;319.6;;;;378.88;23040.0;220.07933333333332;0.7223508783191795;0.6859192250408914;;;;23.703125;3.89517463639155;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25436;6.085253477096558;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;16;2;;907;all;5682.2;6.264829106945975;159.6;;;;757.76;23040.0;185.77349206349206;1.3061703295172042;1.2281287579964615;;;;87.609375;13.738117470699322;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25466;6.377101898193359;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;16;2;;907;all;5663.6;6.244321940463066;160.1;;;;757.76;23040.0;180.5773015873016;1.2761792473670694;1.1977354777006821;;;;88.09375;13.743245085399852;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;24730;6.4099671840667725;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;16;2;;907;all;5725.4;6.312458654906284;158.4;;;;757.76;23040.0;177.1184375;1.260720626172397;1.1817137259997097;;;;89.140625;13.807444359156973;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25435;6.45598292350769;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;16;2;;1854;all;5732.5;3.0919633225458467;323.4;;;;757.76;23040.0;213.04098360655738;0.7117967046489618;0.6747113231308862;;;;32.296875;5.213843106339867;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25455;6.194447040557861;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;16;2;;1854;all;5702.6;3.0758360302049623;325.1;;;;757.76;23040.0;220.2844262295082;0.7330585422034285;0.6961212715807051;;;;31.8125;5.156240969516915;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25447;6.169707775115967;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;16;2;;1854;all;5811.9;3.134789644012945;319.0;;;;757.76;23040.0;217.21854838709677;0.739667848329805;0.701871506251869;;;;30.265625;4.79402266230218;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25448;6.313200235366821;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;8;4;;907;all;6345.4;6.996030871003307;142.9;;;;757.76;23040.0;177.32794117647057;1.3499420358003735;1.2654437524655768;;;;49.671875;7.193915257983486;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25469;6.904706716537476;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;8;4;;907;all;6398.3;7.054355016538038;141.8;;;;757.76;23040.0;169.95449275362319;1.304672005191516;1.2194643467629116;;;;50.015625;7.183394521066366;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25467;6.962672710418701;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;8;4;;907;all;6331.0;6.980154355016538;143.3;;;;757.76;23040.0;171.1564705882353;1.3006489243941268;1.2163005532135533;;;;49.765625;7.220302812346815;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;24540;6.892456769943237;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;8;4;;1854;all;4326.7;2.3337108953613805;428.5;;;;757.76;23040.0;245.35255319148936;0.6251314380602094;0.5968507028688914;;;;20.0625;4.247120288202593;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25476;4.7237889766693115;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;8;4;;1854;all;4335.8;2.338619201725998;427.6;;;;757.76;23040.0;262.8191304347826;0.6659073887606689;0.6377840552959918;;;;21.78125;4.636777007698526;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25431;4.697497844696045;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;8;4;;1854;all;4361.8;2.352642934196332;425.0;;;;757.76;23040.0;263.02808510638295;0.6693101501714376;0.6410655634364704;;;;20.78125;4.404906042051818;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25466;4.7177510261535645;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;32;1;;907;all;5736.0;6.324145534729879;158.1;;;;757.76;23040.0;189.8275;1.4163724446769848;1.3335537697654662;;;;181.265625;26.784887393877987;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25445;6.767458915710449;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 32 -b 1 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;32;1;;907;all;5892.5;6.496692392502756;153.9;;;;757.76;23040.0;173.25615384615384;1.3261525642812204;1.2411925147482175;;;;185.609375;26.735468634556582;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25467;6.942439556121826;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 32 -b 1 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;32;1;;907;all;5748.7;6.338147739801544;157.8;;;;757.76;23040.0;173.4028125;1.297629904395099;1.2145674719706874;;;;181.328125;26.71549192709764;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25457;6.78737735748291;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 32 -b 1 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;32;1;;1854;all;8937.6;4.820711974110033;207.4;;;;757.76;23040.0;167.4621052631579;0.8685748611483062;0.8110042757394919;;;;30.890625;3.2123751422006155;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25429;9.616132497787476;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 32 -b 1 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;32;1;;1854;all;8925.3;4.814077669902912;207.7;;;;757.76;23040.0;169.02526315789473;0.8748753869661459;0.817423471265687;;;;30.828125;3.212497538810398;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25436;9.59631085395813;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 32 -b 1 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;32;1;;1854;all;8948.3;4.826483279395901;207.2;;;;757.76;23040.0;169.43189473684208;0.8778985603564318;0.8203864762105411;;;;31.0;3.2270284536398517;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25469;9.606360912322998;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 32 -b 1 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;32;2;;907;all;27498.1;30.31764057331863;33.0;;;;1515.52;23040.0;116.54359550561797;3.7206828150773363;3.3663232396705296;;;;833.71875;28.79241183938954;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25474;28.956197023391724;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;32;2;;907;all;19489.1;21.487431091510473;46.5;;;;1515.52;23040.0;120.40795918367347;2.7872274200464005;2.530290125398662;;;;598.703125;28.515896361119932;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25429;20.99541664123535;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;32;2;;907;all;19771.4;21.798676957001103;45.9;;;;1515.52;23040.0;119.91786458333333;2.8157816641702453;2.555151290313959;;;;613.203125;28.792672809974473;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25478;21.29719352722168;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;32;2;;907;all;19085.1;21.042006615214994;47.5;;;;1515.52;23040.0;121.01088541666667;2.742551511018573;2.4909922609258826;;;;592.0625;28.802481934121328;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25467;20.555954217910767;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;E;4k;irrev;throughput;32;2;;907;all;19423.9;21.415545755237048;46.7;;;;1515.52;23040.0;121.61182741116751;2.798747167411214;2.543301942190552;;;;587.875;28.163709246226862;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25451;20.873493432998657;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.1416 -repeat 907 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;32;2;;1854;all;5495.3;2.9640237324703347;337.4;;;;1515.52;23040.0;206.71809523809523;0.7068333065483465;0.6688801022942727;;;;42.234375;6.662202527806595;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;23619;6.3394012451171875;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;32;2;;1854;all;5637.0;3.040453074433657;328.9;;;;1515.52;23040.0;220.07140625;0.7671335097430464;0.7284418578284629;;;;39.59375;6.12645956427041;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25443;6.462745666503906;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;D;4k;irrev;throughput;32;2;;1854;all;5536.4;2.9861920172599783;334.9;;;;1515.52;23040.0;221.80825396825398;0.761793232829262;0.7236717887348624;;;;41.484375;6.515014916178915;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25429;6.367502689361572;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_irrev.jp2 -o tmp.ppm -repeat 1854 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;E;4k;rev;latency;1;1;;94;no_h2d;1680.0;17.872340425531913;56.0;1328;8754;2.8;20.48;23040.0;208.0915;4.4224720449219355;4.186575982174129;;;;1.953125;0.9776680659381735;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25487;1.9977383613586426;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 94 -discard
2026-08-31.3;02;nv;E;4k;rev;latency;1;1;;94;no_h2d;1670.4;17.77021276595745;56.3;1335;8754;2.8;20.48;23040.0;221.05736842105264;4.555839907133834;4.3270834322102525;;;;1.90625;0.9839851499983816;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25431;1.9372751712799072;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 94 -discard
2026-08-31.3;02;nv;E;4k;rev;latency;1;1;;94;no_h2d;1668.4;17.748936170212765;56.3;1337;8754;2.8;20.48;23040.0;222.7084210526316;4.608402058317306;4.378721804326307;;;;1.921875;0.9880605525588926;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25434;1.9450984001159668;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 94 -discard
2026-08-31.3;02;nv;D;4k;rev;latency;1;1;;185;no_d2h;2036.7;11.00918918918919;90.8;;;;20.48;23040.0;230.24863636363636;2.8102140251371726;2.6747411752925747;;;;2.234375;0.9895597106939078;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25436;2.257948637008667;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 185 -nodownload -discard
2026-08-31.3;02;nv;D;4k;rev;latency;1;1;;185;no_d2h;2041.9;11.037297297297298;90.6;;;;20.48;23040.0;234.47181818181818;2.8219453870131286;2.688357250962191;;;;2.203125;0.9894855509848837;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25466;2.2265357971191406;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 185 -nodownload -discard
2026-08-31.3;02;nv;D;4k;rev;latency;1;1;;185;no_d2h;2047.3;11.066486486486486;90.4;;;;20.48;23040.0;236.76391304347825;2.9111068945978835;2.7746320587763535;;;;2.265625;0.996032836196667;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25432;2.274648904800415;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_4k_rev.jp2 -o tmp.ppm -repeat 185 -nodownload -discard
